text_1.started,text_1.stopped,text_4.started,text_4.stopped,text.started,text.stopped,text_2.started,text_2.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_3.started,text_3.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.189064979553223,None,5.189064979553223,None,5.4279139041900635,None,5.4279139041900635,None,5.4279139041900635,None,space,0.3327009677886963,5.4279139041900635,None,,,,,,,,,,,,,,001,2021_dic_24_2240,Directortask,2021.2.3,60.08497812515221,
,,,,,,,,,,,,,,5.4279139041900635,None,5.7934489250183105,None,5.7934489250183105,None,space,0.5635759830474854,5.7934489250183105,None,,,,001,2021_dic_24_2240,Directortask,2021.2.3,60.08497812515221,
,,,,,,,,,,,,,,,,,,,,,,,,5.7934489250183105,None,,,,,,,
