text_1.started,text_1.stopped,text_4.started,text_4.stopped,text.started,text.stopped,text_2.started,text_2.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_3.started,text_3.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.7660300731658936,None,4.7660300731658936,None,5.141484022140503,None,5.141484022140503,None,5.141484022140503,None,space,0.49504899978637695,5.141484022140503,None,,,,,,,,,,,,,,001,2021_dic_24_2159,Directortask,2021.2.3,60.058565027943686,
,,,,,,,,,,,,,,5.141484022140503,None,5.656079053878784,None,5.656079053878784,None,space,0.5953688621520996,5.656079053878784,None,,,,001,2021_dic_24_2159,Directortask,2021.2.3,60.058565027943686,
,,,,,,,,,,,,,,,,,,,,,,,,5.656079053878784,None,,,,,,,
