text_1.started,text_1.stopped,text_4.started,text_4.stopped,text.started,text.stopped,text_2.started,text_2.stopped,image.started,image.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_5.started,text_5.stopped,text_3.started,text_3.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.219682931900024,None,5.219682931900024,None,5.892276048660278,None,5.892276048660278,None,5.892276048660278,None,space,0.5245180130004883,5.892276048660278,None,,,,,,,,,,,,,,001,2021_dic_24_2301,Directortask,2021.2.3,59.91828618122182,
,,,,,,,,,,,,,,5.892276048660278,None,6.439799070358276,None,6.439799070358276,None,space,1.1615378856658936,6.439799070358276,None,,,,001,2021_dic_24_2301,Directortask,2021.2.3,59.91828618122182,
,,,,,,,,,,,,,,,,,,,,,,,,6.439799070358276,None,,,,,,,
