Background,box_A1,box_A2,box_A3,box_A4,box_B1,box_B2,box_B3,box_B4,box_C1,box_C2,box_C3,box_C4,box_D1,box_D2,box_D3,box_D4,Sound,corr_loc,wrong_loc,directortask_loop.thisRepN,directortask_loop.thisTrialN,directortask_loop.thisN,directortask_loop.thisIndex,piece.moved,piece.moved.start,piece.moved.end,background.started,background.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,B1.started,B1.stopped,B2.started,B2.stopped,B3.started,B3.stopped,B4.started,B4.stopped,C1.started,C1.stopped,C2.started,C2.stopped,C3.started,C3.stopped,C4.started,C4.stopped,D1.started,D1.stopped,D2.started,D2.stopped,D3.started,D3.stopped,D4.started,D4.stopped,soundfile.started,soundfile.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
/home/delta/Desktop/meta/directortask/materials/imgs/ig1.png,/home/delta/Desktop/meta/directortask/materials/imgs/grater.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/pocketknife.png,None,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/truck3.png,/home/delta/Desktop/meta/directortask/materials/imgs/glasses1.png,/home/delta/Desktop/meta/directortask/materials/imgs/bikepump.png,/home/delta/Desktop/meta/directortask/materials/imgs/tiger.png,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/glasses2.png,/home/delta/Desktop/meta/directortask/materials/imgs/pen.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig1jcv1.wav,None,None,0,0,0,54,C1,C1,"('D1',)",7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.414983034133911,None,7.409765195846558,None,[0.0065104165],[0.118489586],[1],[0],[0],[2.2496259212493896],0.009956121444702148,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig1.png,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/mediumcup.png,/home/delta/Desktop/meta/directortask/materials/imgs/paintbrush.png,/home/delta/Desktop/meta/directortask/materials/imgs/smallcup.png,/home/delta/Desktop/meta/directortask/materials/imgs/apple1.png,/home/delta/Desktop/meta/directortask/materials/imgs/tie.png,None,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/person.png,/home/delta/Desktop/meta/directortask/materials/imgs/deckofcards.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/screwdriver.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig1bcv3.wav,None,None,0,1,1,8,B1,B1,"('C1',)",10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.439121007919312,None,10.410014677047728,None,"[-0.1328125, -0.122395836, -0.125]","[0.12109375, 0.13541667, 0.15364583]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.2161099910736084, 2.137190818786621, 3.004164934158325]",0.0041425228118896484,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig4.png,/home/delta/Desktop/meta/directortask/materials/imgs/tractor.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/basketball.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/champagneglasses.png,/home/delta/Desktop/meta/directortask/materials/imgs/tennisball.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/keys1.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/spatula.png,/home/delta/Desktop/meta/directortask/materials/imgs/golfball.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/cow.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig4fev1.wav,None,None,0,2,2,39,D1,D1,"('D2',)",14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.956920146942139,None,14.940316557884216,None,[0.1640625],[0.108072914],[1],[0],[0],[1.133720874786377],0.014102697372436523,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig2.png,/home/delta/Desktop/meta/directortask/materials/imgs/wallet.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/mediumblock.png,/home/delta/Desktop/meta/directortask/materials/imgs/glasses2.png,/home/delta/Desktop/meta/directortask/materials/imgs/sock1.png,None,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/teddy.png,/home/delta/Desktop/meta/directortask/materials/imgs/sock2.png,/home/delta/Desktop/meta/directortask/materials/imgs/camera.png,/home/delta/Desktop/meta/directortask/materials/imgs/watch.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/ig2kcv1.wav,None,None,0,3,3,60,B2,B2,"('C2',)",16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.906313180923462,None,16.886910724639893,None,[-0.1328125],[-0.015625],[1],[0],[0],[1.018730878829956],0.00784158706665039,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig2.png,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/mediumcup.png,/home/delta/Desktop/meta/directortask/materials/imgs/sodacan1.png,/home/delta/Desktop/meta/directortask/materials/imgs/sodacan3.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/rhino.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/golfball.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/airplane.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/panda.png,/home/delta/Desktop/meta/directortask/materials/imgs/sodacan2.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig2dev3.wav,None,None,0,4,4,22,B1,B1,"('C1',)",18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.723058223724365,None,18.697751569747926,None,[-0.140625],[0.102864586],[1],[0],[0],[1.1406900882720947],0.006954193115234375,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig2.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/pipe.png,/home/delta/Desktop/meta/directortask/materials/imgs/car2.png,/home/delta/Desktop/meta/directortask/materials/imgs/hairbrush1.png,/home/delta/Desktop/meta/directortask/materials/imgs/watch.png,None,None,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/syringe2.png,/home/delta/Desktop/meta/directortask/materials/imgs/car3.png,/home/delta/Desktop/meta/directortask/materials/imgs/camerafilm.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/candy.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig2lcv2.wav,None,None,0,5,5,67,D1,D1,"('D2',)",20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.653836011886597,None,20.63638858795166,None,[0.15755208],[0.11328125],[1],[0],[0],[1.2261910438537598],0.00792551040649414,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig3.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/panda.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/apple2.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/bigcup.png,/home/delta/Desktop/meta/directortask/materials/imgs/tie.png,/home/delta/Desktop/meta/directortask/materials/imgs/grater.png,None,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/apple1.png,/home/delta/Desktop/meta/directortask/materials/imgs/holidaycard.png,/home/delta/Desktop/meta/directortask/materials/imgs/apple3.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig3nev2.wav,None,None,0,6,6,82,D2,D2,"('C2',)",22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.56455421447754,None,22.548709511756897,None,"[0.15234375, 0.12890625]","[-0.0026041667, 0.0013020834]","[1, 1]","[0, 0]","[0, 0]","[1.0074751377105713, 2.434375047683716]",0.012520551681518555,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig3.png,/home/delta/Desktop/meta/directortask/materials/imgs/tiger.png,/home/delta/Desktop/meta/directortask/materials/imgs/holepuncher2.png,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/keys2.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/candy.png,/home/delta/Desktop/meta/directortask/materials/imgs/tennisball.png,/home/delta/Desktop/meta/directortask/materials/imgs/pipe.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/keys3.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/keys1.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/ig3mev2.wav,None,None,0,7,7,76,C2,C2,"('C3',)",26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.27211618423462,None,26.24182872772217,None,[0.022135416],[-0.033854168],[1],[0],[0],[1.0915470123291016],0.003449678421020508,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
/home/delta/Desktop/meta/directortask/materials/imgs/ig3.png,/home/delta/Desktop/meta/directortask/materials/imgs/mediumjar.png,/home/delta/Desktop/meta/directortask/materials/imgs/holepuncher2.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/teddy.png,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/holepuncher3.png,None,None,None,None,/home/delta/Desktop/meta/directortask/materials/imgs/pipe.png,/home/delta/Desktop/meta/directortask/materials/imgs/holepuncher1.png,None,/home/delta/Desktop/meta/directortask/materials/imgs/keys1.png,/home/delta/Desktop/meta/directortask/materials/imgs/dice1.png,/home/delta/Desktop/meta/directortask/materials/imgs/ig3gev1.wav,None,None,0,8,8,33,D3,D3,"('C3',)",28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.18880319595337,None,28.168299555778503,None,[0.13541667],[-0.16276042],[1],[0],[0],[0.9778048992156982],0.014351367950439453,None,,001,2022_gen_24_2002,directortask_ALF_bis,2021.2.3,60.09289797555769,
